BN	TN	SubNum	hand	isTrain	isChanged	symbol	cue	isMasked	digitChangePos	digitChangeValue	precueTime	windowSize	press1	press2	press3	press4	press5	press6	press7	RT	ET	MT	isError	timingError	points	response1	response2	response3	response4	response5	response6	response7	handPressed1	handPressed2	handPressed3	handPressed4	handPressed5	handPressed6	handPressed7	pressTime1	pressTime2	pressTime3	pressTime4	pressTime5	pressTime6	pressTime7	timeThreshold	timeThresholdSuper	startTime	startTimeReal	trialDur	startTR	startTRtime	useMetronome	isCross	crossTime
37	1	3	2	0	0	%	4253513	0	-1	0	912	1	4	2	5	3	5	1	3	550	3440	2890	0	0	2	4	2	5	3	5	1	3	2	2	2	2	2	2	2	1465	1865	2280	2705	3175	3665	4150	3500	2940	0	-1	7570	-1	-1	0	0	0
37	2	3	2	0	0	%	2414531	0	-1	0	811	2	2	4	1	4	5	3	1	585	2450	1865	0	0	3	2	4	1	4	5	3	1	2	2	2	2	2	2	2	1400	1655	1965	2220	2510	2760	3015	3500	2940	0	-1	6480	-1	-1	0	0	0
37	3	3	2	1	0	#	1324353	1	-1	0	648	3	1	3	2	4	3	5	3	585	2010	1425	0	0	3	1	3	2	4	3	5	3	2	2	2	2	2	2	2	1235	1480	1875	2050	2215	2360	2495	3500	2940	0	-1	5875	-1	-1	0	0	0
37	4	3	2	1	0	$	1413521	1	-1	0	822	2	1	4	1	3	5	2	1	310	1295	985	0	0	3	1	4	1	3	5	2	1	2	2	2	2	2	2	2	1135	1275	1420	1560	1725	1815	1915	3500	2940	0	-1	5335	-1	-1	0	0	0
37	5	3	2	1	0	$	1413521	1	-1	0	909	1	1	4	1	3	5	2	1	335	1300	965	0	0	3	1	4	1	3	5	2	1	2	2	2	2	2	2	2	1245	1400	1530	1660	1790	1885	1985	3500	2940	0	-1	5425	-1	-1	0	0	0
37	6	3	2	0	0	%	4125213	0	-1	0	604	3	4	1	2	5	2	1	3	665	2220	1555	0	0	3	4	1	2	5	2	1	3	2	2	2	2	2	2	2	1270	1460	1680	1950	2200	2370	2610	3500	2940	0	-1	6040	-1	-1	0	0	0
37	7	3	2	1	0	#	1324353	0	-1	0	711	1	1	3	2	4	3	5	3	470	1875	1405	0	0	3	1	3	2	4	3	5	3	2	2	2	2	2	2	2	1185	1520	1845	2025	2140	2270	2395	3500	2940	0	-1	5805	-1	-1	0	0	0
37	8	3	2	1	0	$	1413521	0	-1	0	692	1	1	4	1	3	5	2	1	265	1225	960	0	0	3	1	4	1	3	5	2	1	2	2	2	2	2	2	2	960	1125	1275	1395	1525	1615	1695	3500	2940	0	-1	5135	-1	-1	0	0	0
37	9	3	2	1	0	#	1324353	1	-1	0	636	7	1	3	2	4	3	5	3	400	1365	965	0	0	3	1	3	2	4	3	5	3	2	2	2	2	2	2	2	1040	1180	1315	1450	1585	1710	1835	3500	2940	0	-1	5220	-1	-1	0	0	0
37	10	3	2	1	0	$	1413521	0	-1	0	910	7	1	4	1	3	5	2	1	265	1240	975	0	0	3	1	4	1	3	5	2	1	2	2	2	2	2	2	2	1175	1350	1500	1635	1745	1815	1905	3500	2940	0	-1	5365	-1	-1	0	0	0
37	11	3	2	1	0	$	1413521	0	-1	0	811	3	1	4	1	3	5	2	1	290	1875	1585	1	0	0	1	4	3	5	2	1	1	2	2	2	2	2	2	2	1105	1280	1540	1650	1755	1835	2400	3500	2940	0	-1	5905	-1	-1	0	0	0
37	12	3	2	1	0	$	1413521	1	-1	0	884	7	1	4	1	3	5	2	1	400	1510	1110	0	0	3	1	4	1	3	5	2	1	2	2	2	2	2	2	2	1285	1460	1655	1800	1935	2030	2115	3500	2940	0	-1	5610	-1	-1	0	0	0
37	13	3	2	1	0	#	1324353	0	-1	0	602	2	1	3	2	4	3	5	3	500	1625	1125	0	0	3	1	3	2	4	3	5	3	2	2	2	2	2	2	2	1105	1270	1410	1565	1725	1880	2025	3500	2940	0	-1	5445	-1	-1	0	0	0
37	14	3	2	0	0	%	3125354	0	-1	0	734	7	3	1	2	5	3	5	4	645	2930	2285	1	0	0	3	1	2	5	3	4	4	2	2	2	2	2	2	2	1380	1585	1805	2020	2190	2500	3385	3500	2940	0	-1	6880	-1	-1	0	0	0
37	15	3	2	1	0	#	1324353	1	-1	0	755	2	1	3	2	4	3	5	3	800	2295	1495	0	0	3	1	3	2	4	3	5	3	2	2	2	2	2	2	2	1555	2085	2270	2405	2560	2735	2875	3500	2940	0	-1	6265	-1	-1	0	0	0
37	16	3	2	1	0	#	1324353	1	-1	0	757	1	1	3	2	4	3	5	3	275	1450	1175	0	0	3	1	3	2	4	3	5	3	2	2	2	2	2	2	2	1035	1190	1365	1525	1675	1845	1990	3500	2940	0	-1	5425	-1	-1	0	0	0
37	17	3	2	0	0	%	1253415	0	-1	0	864	2	1	2	5	3	4	1	5	515	2470	1955	0	0	3	1	2	5	3	4	1	5	2	2	2	2	2	2	2	1380	1605	1870	2130	2410	2715	3105	3500	2940	0	-1	6550	-1	-1	0	0	0
37	18	3	2	1	0	$	1413521	1	-1	0	977	3	1	4	1	3	5	2	1	380	1495	1115	0	0	3	1	4	1	3	5	2	1	2	2	2	2	2	2	2	1360	1535	1710	1835	1960	2105	2210	3500	2940	0	-1	5690	-1	-1	0	0	0
37	19	3	2	1	0	#	1324353	0	-1	0	634	7	1	3	2	4	3	5	3	475	1740	1265	0	0	3	1	3	2	4	3	5	3	2	2	2	2	2	2	2	1110	1260	1420	1605	1770	1930	2085	3500	2940	0	-1	5590	-1	-1	0	0	0
37	20	3	2	1	0	$	1413521	0	-1	0	985	2	1	4	1	3	5	2	1	275	1370	1095	0	0	3	1	4	1	3	5	2	1	2	2	2	2	2	2	2	1260	1425	1595	1770	1865	1995	2115	3500	2940	0	-1	5570	-1	-1	0	0	0
37	21	3	2	1	0	#	1324353	0	-1	0	841	3	1	3	2	4	3	5	3	335	1670	1335	0	0	3	1	3	2	4	3	5	3	2	2	2	2	2	2	2	1180	1360	1620	1805	1970	2130	2265	3500	2940	0	-1	5730	-1	-1	0	0	0
37	22	3	2	0	0	%	5424153	0	-1	0	938	7	5	4	2	4	1	5	3	610	2200	1590	0	0	3	5	4	2	4	1	5	3	2	2	2	2	2	2	2	1550	1805	2070	2295	2555	2805	2950	3500	2940	0	-1	6355	-1	-1	0	0	0
37	23	3	2	0	0	%	2524134	0	-1	0	923	3	2	5	2	4	1	3	4	670	2320	1650	0	0	3	2	5	2	4	1	3	4	2	2	2	2	2	2	2	1595	1810	2050	2295	2520	2745	3025	3500	2940	0	-1	6460	-1	-1	0	0	0
37	24	3	2	0	0	%	4312512	0	-1	0	823	1	4	3	1	2	5	1	2	520	3020	2500	0	0	2	4	3	1	2	5	1	2	2	2	2	2	2	2	2	1345	1695	2145	2495	2885	3305	3665	3500	2940	0	-1	7060	-1	-1	0	0	0
38	1	3	2	1	0	#	1324353	0	-1	0	816	2	1	3	2	4	3	5	3	440	1835	1395	0	0	1	1	3	2	4	3	5	3	2	2	2	2	2	2	2	1260	1465	1655	1905	2090	2365	2475	1790.25	1670.9	0	-1	5870	-1	-1	0	0	0
38	2	3	2	1	0	$	1413521	1	-1	0	926	1	1	4	1	3	5	2	1	350	1275	925	0	0	3	1	4	1	3	5	2	1	2	2	2	2	2	2	2	1280	1455	1620	1730	1815	1910	2010	1790.25	1670.9	0	-1	5420	-1	-1	0	0	0
38	3	3	2	1	1	$	1413521	0	3	2	931	2	1	4	1	2	5	2	1	340	2485	2145	1	0	0	1	4	1	3	5	2	1	2	2	2	2	2	2	2	1275	1455	1630	1850	2595	2920	3160	1790.25	1670.9	0	-1	6635	-1	-1	0	0	0
38	4	3	2	1	0	#	1324353	1	-1	0	919	1	1	3	2	4	3	5	3	380	1420	1040	0	0	3	1	3	2	4	3	5	3	2	2	2	2	2	2	2	1300	1450	1600	1755	1875	2025	2155	1790.25	1670.9	0	-1	5555	-1	-1	0	0	0
38	5	3	2	1	0	$	1413521	0	-1	0	840	7	1	4	1	3	5	2	1	450	1550	1100	0	0	3	1	4	1	3	5	2	1	2	2	2	2	2	2	2	1290	1480	1655	1830	1950	2080	2155	1790.25	1670.9	0	-1	5605	-1	-1	0	0	0
38	6	3	2	1	0	#	1324353	0	-1	0	816	2	1	3	2	4	3	5	3	435	1840	1405	0	0	1	1	3	2	4	3	5	3	2	2	2	2	2	2	2	1255	1485	1715	1930	2125	2315	2485	1790.25	1670.9	0	-1	5875	-1	-1	0	0	0
38	7	3	2	1	1	#	1324353	0	3	1	843	3	1	3	2	1	3	5	3	560	2750	2190	1	0	0	1	3	2	4	3	5	3	2	2	2	2	2	2	2	1405	1585	1835	2020	2265	2835	3030	1790.25	1670.9	0	-1	6810	-1	-1	0	0	0
38	8	3	2	1	0	$	1413521	1	-1	0	665	2	1	4	1	3	5	2	1	370	1335	965	0	0	3	1	4	1	3	5	2	1	2	2	2	2	2	2	2	1035	1255	1410	1495	1595	1690	1785	1790.25	1670.9	0	-1	5215	-1	-1	0	0	0
38	9	3	2	1	0	#	1324353	1	-1	0	600	3	1	3	2	4	3	5	3	410	1745	1335	1	0	0	1	4	1	3	5	2	1	2	2	2	2	2	2	2	1010	1185	1330	1435	1520	1635	1770	1790.25	1670.9	0	-1	5560	-1	-1	0	0	0
38	10	3	2	1	0	$	1413521	0	-1	0	691	3	1	4	1	3	5	2	1	405	1605	1200	0	0	3	1	4	1	3	5	2	1	2	2	2	2	2	2	2	1100	1300	1500	1645	1840	1985	2065	1790.25	1670.9	0	-1	5515	-1	-1	0	0	0
38	11	3	2	1	1	$	1413521	0	3	4	835	1	1	4	1	4	5	2	1	495	2885	2390	0	0	1	1	4	1	4	5	2	1	2	2	2	2	2	2	2	1330	1665	2025	2585	3070	3370	3490	1790.25	1670.9	0	-1	6935	-1	-1	0	0	0
38	12	3	2	1	1	#	1324353	0	3	1	963	1	1	3	2	1	3	5	3	465	3195	2730	1	0	0	1	3	2	4	3	5	3	2	2	2	2	2	2	2	1430	1720	2020	2395	3255	3675	3975	1790.25	1670.9	0	-1	7375	-1	-1	0	0	0
38	13	3	2	0	0	%	2121534	0	-1	0	848	1	2	1	2	1	5	3	4	435	3215	2780	0	0	1	2	1	2	1	5	3	4	2	2	2	2	2	2	2	1285	1620	1970	2535	3025	3480	3855	1790.25	1670.9	0	-1	7280	-1	-1	0	0	0
38	14	3	2	0	0	%	4313542	0	-1	0	613	7	4	3	1	3	5	4	2	735	2740	2005	0	0	1	4	3	1	3	5	4	2	2	2	2	2	2	2	2	1350	1920	2250	2415	2675	3005	3160	1790.25	1670.9	0	-1	6570	-1	-1	0	0	0
38	15	3	2	1	0	#	1324353	0	-1	0	827	1	1	3	2	4	3	5	3	490	2840	2350	0	0	1	1	3	2	4	3	5	3	2	2	2	2	2	2	2	1320	1665	1995	2375	2755	3140	3490	1790.25	1670.9	0	-1	6885	-1	-1	0	0	0
38	16	3	2	1	1	$	1413521	0	3	2	803	3	1	4	1	2	5	2	1	460	1955	1495	0	0	1	1	4	1	2	5	2	1	2	2	2	2	2	2	2	1265	1490	1690	1910	2125	2400	2510	1790.25	1670.9	0	-1	5975	-1	-1	0	0	0
38	17	3	2	0	0	%	1523243	0	-1	0	892	3	1	5	2	3	2	4	3	585	2305	1720	0	0	1	1	5	2	3	2	4	3	2	2	2	2	2	2	2	1480	1725	2020	2295	2570	2840	3015	1790.25	1670.9	0	-1	6415	-1	-1	0	0	0
38	18	3	2	1	1	$	1413521	0	2	2	631	3	1	4	2	3	5	2	1	525	2060	1535	0	0	1	1	4	2	3	5	2	1	2	2	2	2	2	2	2	1160	1385	1650	1900	2175	2350	2460	1790.25	1670.9	0	-1	5910	-1	-1	0	0	0
38	19	3	2	1	0	#	1324353	0	-1	0	932	7	1	3	2	4	3	5	3	555	1985	1430	0	0	1	1	3	2	4	3	5	3	2	2	2	2	2	2	2	1490	1685	1935	2290	2495	2635	2740	1790.25	1670.9	0	-1	6135	-1	-1	0	0	0
38	20	3	2	1	0	$	1413521	0	-1	0	984	1	1	4	1	3	5	2	1	415	2705	2290	0	0	1	1	4	1	3	5	2	1	2	2	2	2	2	2	2	1400	1730	2105	2505	2900	3280	3460	1790.25	1670.9	0	-1	6905	-1	-1	0	0	0
38	21	3	2	1	0	#	1324353	1	-1	0	967	7	1	3	2	4	3	5	3	620	3115	2495	1	0	0	1	4	2	3	5	3	3	2	2	2	2	2	2	2	1590	2225	2900	3175	3360	3460	3895	1790.25	1670.9	0	-1	7300	-1	-1	0	0	0
38	22	3	2	1	1	$	1413521	0	4	1	864	7	1	4	1	3	1	2	1	355	2365	2010	0	0	1	1	4	1	3	1	2	1	2	2	2	2	2	2	2	1220	1440	1605	1770	2630	2820	3000	1790.25	1670.9	0	-1	6445	-1	-1	0	0	0
38	23	3	2	1	0	#	1324353	1	-1	0	967	7	1	3	2	4	3	5	3	1255	2380	1125	0	0	1	1	3	2	4	3	5	3	2	2	2	2	2	2	2	2225	2415	2580	2760	2870	3030	3165	1790.25	1670.9	0	-1	6565	-1	-1	0	0	0
38	24	3	2	1	0	$	1413521	1	-1	0	955	3	1	4	1	3	5	2	1	435	1390	955	0	0	3	1	4	1	3	5	2	1	2	2	2	2	2	2	2	1390	1565	1730	1825	1960	2035	2120	1790.25	1670.9	0	-1	5560	-1	-1	0	0	0
39	1	3	2	1	0	#	1324353	1	-1	0	794	2	1	3	2	4	3	5	3	805	1830	1025	0	0	1	1	3	2	4	3	5	3	2	2	2	2	2	2	2	1600	1780	1915	2070	2175	2325	2455	1790.25	1670.9	0	-1	5840	-1	-1	0	0	0
39	2	3	2	1	0	#	1324353	1	-1	0	794	2	1	3	2	4	3	5	3	380	1460	1080	0	0	3	1	3	2	4	3	5	3	2	2	2	2	2	2	2	1175	1315	1565	1725	1835	1985	2085	1790.25	1670.9	0	-1	5470	-1	-1	0	0	0
39	3	3	2	1	0	#	1324353	0	-1	0	932	7	1	3	2	4	3	5	3	445	1480	1035	0	0	3	1	3	2	4	3	5	3	2	2	2	2	2	2	2	1380	1520	1680	1880	1990	2125	2250	1790.25	1670.9	0	-1	5630	-1	-1	0	0	0
39	4	3	2	0	0	%	1531245	0	-1	0	960	2	1	5	3	1	2	4	5	500	2235	1735	0	0	1	1	5	3	1	2	4	5	2	2	2	2	2	2	2	1460	1705	1980	2285	2505	2820	3035	1790.25	1670.9	0	-1	6410	-1	-1	0	0	0
39	5	3	2	0	0	%	4215324	0	-1	0	918	3	4	2	1	5	3	2	4	735	2100	1365	0	0	1	4	2	1	5	3	2	4	2	2	2	2	2	2	2	1655	1800	1975	2205	2455	2680	2795	1790.25	1670.9	0	-1	6235	-1	-1	0	0	0
39	6	3	2	0	0	%	1254143	0	-1	0	832	1	1	2	5	4	1	4	3	445	3055	2610	0	0	1	1	2	5	4	1	4	3	2	2	2	2	2	2	2	1280	1645	2025	2455	2870	3340	3705	1790.25	1670.9	0	-1	7105	-1	-1	0	0	0
39	7	3	2	0	0	%	1251354	0	-1	0	783	7	1	2	5	1	3	5	4	560	2135	1575	0	0	1	1	2	5	1	3	5	4	2	2	2	2	2	2	2	1345	1535	1765	1990	2240	2470	2660	1790.25	1670.9	0	-1	6135	-1	-1	0	0	0
39	8	3	2	1	0	$	1413521	1	-1	0	926	1	1	4	1	3	5	2	1	510	1560	1050	0	0	3	1	4	1	3	5	2	1	2	2	2	2	2	2	2	1440	1635	1795	1915	2030	2120	2255	1790.25	1670.9	0	-1	5705	-1	-1	0	0	0
39	9	3	2	1	1	$	1413521	0	2	5	727	2	1	4	5	3	5	2	1	415	2580	2165	0	0	1	1	4	5	3	5	2	1	2	2	2	2	2	2	2	1145	1365	1710	2120	2765	2965	3060	1790.25	1670.9	0	-1	6525	-1	-1	0	0	0
39	10	3	2	0	0	%	1531245	0	-1	0	960	2	1	5	3	1	2	4	5	465	2085	1620	0	0	1	1	5	3	1	2	4	5	2	2	2	2	2	2	2	1425	1665	1865	2155	2355	2645	2870	1790.25	1670.9	0	-1	6260	-1	-1	0	0	0
39	11	3	2	1	0	#	1324353	0	-1	0	932	7	1	3	2	4	3	5	3	410	1540	1130	0	0	3	1	3	2	4	3	5	3	2	2	2	2	2	2	2	1345	1490	1675	1900	2040	2175	2290	1790.25	1670.9	0	-1	5690	-1	-1	0	0	0
39	12	3	2	1	0	$	1413521	1	-1	0	955	3	1	4	1	3	5	2	1	365	1325	960	1	0	0	1	4	1	3	5	4	2	2	2	2	2	2	2	2	1320	1500	1655	1760	1855	1885	1935	1790.25	1670.9	0	-1	5495	-1	-1	0	0	0
39	13	3	2	1	1	#	1324353	0	3	1	811	2	1	3	2	1	3	5	3	510	2545	2035	0	0	1	1	3	2	1	3	5	3	2	2	2	2	2	2	2	1325	1500	1710	2170	2600	2825	3120	1790.25	1670.9	0	-1	6575	-1	-1	0	0	0
39	14	3	2	0	0	%	1523243	0	-1	0	892	3	1	5	2	3	2	4	3	605	2320	1715	0	0	1	1	5	2	3	2	4	3	2	2	2	2	2	2	2	1500	1765	2010	2285	2560	2770	3025	1790.25	1670.9	0	-1	6430	-1	-1	0	0	0
39	15	3	2	1	0	#	1324353	1	-1	0	967	7	1	3	2	4	3	5	3	495	1650	1155	0	0	3	1	3	2	4	3	5	3	2	2	2	2	2	2	2	1465	1685	1855	2005	2140	2290	2425	1790.25	1670.9	0	-1	5835	-1	-1	0	0	0
39	16	3	2	1	0	#	1324353	1	-1	0	919	1	1	3	2	4	3	5	3	355	1395	1040	0	0	3	1	3	2	4	3	5	3	2	2	2	2	2	2	2	1275	1415	1570	1720	1855	2005	2120	1790.25	1670.9	0	-1	5530	-1	-1	0	0	0
39	17	3	2	0	0	%	4313542	0	-1	0	613	7	4	3	1	3	5	4	2	665	2740	2075	0	0	1	4	3	1	3	5	4	2	2	2	2	2	2	2	2	1280	1495	2125	2330	2680	2930	3170	1790.25	1670.9	0	-1	6570	-1	-1	0	0	0
39	18	3	2	1	0	$	1413521	0	-1	0	816	2	1	4	1	3	5	2	1	355	1835	1480	0	0	1	1	4	1	3	5	2	1	2	2	2	2	2	2	2	1175	1390	1665	1905	2140	2295	2400	1790.25	1670.9	0	-1	5870	-1	-1	0	0	0
39	19	3	2	1	0	$	1413521	0	-1	0	816	2	1	4	1	3	5	2	1	370	1770	1400	0	0	2	1	4	1	3	5	2	1	2	2	2	2	2	2	2	1190	1440	1705	1920	2170	2285	2345	1790.25	1670.9	0	-1	5805	-1	-1	0	0	0
39	20	3	2	0	0	%	1523243	0	-1	0	892	3	1	5	2	3	2	4	3	675	2280	1605	0	0	1	1	5	2	3	2	4	3	2	2	2	2	2	2	2	1570	1830	2085	2330	2595	2835	2995	1790.25	1670.9	0	-1	6390	-1	-1	0	0	0
39	21	3	2	0	0	%	4313542	0	-1	0	613	7	4	3	1	3	5	4	2	640	2660	2020	1	0	0	4	3	1	3	5	2	2	2	2	2	2	2	2	2	1255	1525	2055	2245	2495	2670	3120	1790.25	1670.9	0	-1	6490	-1	-1	0	0	0
39	22	3	2	1	1	#	1324353	0	4	2	664	3	1	3	2	4	2	5	3	475	2430	1955	1	0	0	1	3	2	4	3	5	3	2	2	2	2	2	2	2	1140	1315	1525	1930	2170	2675	2875	1790.25	1670.9	0	-1	6310	-1	-1	0	0	0
39	23	3	2	1	0	#	1324353	1	-1	0	600	3	1	3	2	4	3	5	3	460	1510	1050	0	0	3	1	3	2	4	3	5	3	2	2	2	2	2	2	2	1060	1195	1355	1520	1640	1795	1925	1790.25	1670.9	0	-1	5325	-1	-1	0	0	0
39	24	3	2	1	1	#	1324353	0	2	5	813	3	1	3	5	4	3	5	3	440	2205	1765	0	0	1	1	3	5	4	3	5	3	2	2	2	2	2	2	2	1255	1535	1870	2180	2585	2755	2860	1790.25	1670.9	0	-1	6235	-1	-1	0	0	0
40	1	3	2	1	1	$	1413521	0	4	1	667	1	1	4	1	3	1	2	1	380	2805	2425	1	0	0	1	4	1	3	5	2	1	2	2	2	2	2	2	2	1050	1290	1680	1970	2260	2945	3230	2415	2254	0	-1	6690	-1	-1	0	0	0
40	2	3	2	1	0	#	1324353	0	-1	0	863	3	1	3	2	4	3	5	3	440	2325	1885	0	0	2	1	3	2	4	3	5	3	2	2	2	2	2	2	2	1305	1540	1930	2375	2780	2925	3025	2415	2254	0	-1	6405	-1	-1	0	0	0
40	3	3	2	1	0	$	1413521	0	-1	0	984	1	1	4	1	3	5	2	1	350	2645	2295	0	0	1	1	4	1	3	5	2	1	2	2	2	2	2	2	2	1335	1665	2015	2355	2810	3230	3410	2415	2254	0	-1	6845	-1	-1	0	0	0
40	4	3	2	1	0	$	1413521	0	-1	0	984	1	1	4	1	3	5	2	1	360	2560	2200	0	0	1	1	4	1	3	5	2	1	2	2	2	2	2	2	2	1345	1685	2025	2340	2750	3155	3335	2415	2254	0	-1	6760	-1	-1	0	0	0
40	5	3	2	1	0	#	1324353	0	-1	0	863	3	1	3	2	4	3	5	3	490	1945	1455	0	0	3	1	3	2	4	3	5	3	2	2	2	2	2	2	2	1355	1615	1870	2100	2300	2475	2630	2415	2254	0	-1	6025	-1	-1	0	0	0
40	6	3	2	0	0	%	5341312	0	-1	0	772	2	5	3	4	1	3	1	2	710	2655	1945	1	0	0	5	3	4	1	3	2	2	2	2	2	2	2	2	2	1485	1730	1995	2270	2510	2860	3255	2415	2254	0	-1	6645	-1	-1	0	0	0
40	7	3	2	1	1	#	1324353	0	4	2	883	2	1	3	2	4	2	5	3	500	2425	1925	0	0	1	1	3	2	4	2	5	3	2	2	2	2	2	2	2	1385	1585	1805	2105	2665	2945	3135	2415	2254	0	-1	6525	-1	-1	0	0	0
40	8	3	2	1	0	$	1413521	1	-1	0	955	3	1	4	1	3	5	2	1	425	1440	1015	0	0	3	1	4	1	3	5	2	1	2	2	2	2	2	2	2	1380	1585	1775	1865	1985	2070	2180	2415	2254	0	-1	5610	-1	-1	0	0	0
40	9	3	2	1	0	#	1324353	1	-1	0	919	1	1	3	2	4	3	5	3	565	1520	955	0	0	3	1	3	2	4	3	5	3	2	2	2	2	2	2	2	1485	1610	1720	1870	2000	2115	2245	2415	2254	0	-1	5655	-1	-1	0	0	0
40	10	3	2	1	0	#	1324353	0	-1	0	863	3	1	3	2	4	3	5	3	615	1895	1280	0	0	3	1	3	2	4	3	5	3	2	2	2	2	2	2	2	1480	1660	1890	2115	2340	2485	2575	2415	2254	0	-1	5975	-1	-1	0	0	0
40	11	3	2	1	0	$	1413521	1	-1	0	792	7	1	4	1	3	5	2	1	340	1280	940	0	0	3	1	4	1	3	5	2	1	2	2	2	2	2	2	2	1135	1285	1435	1530	1605	1705	1825	2415	2254	0	-1	5290	-1	-1	0	0	0
40	12	3	2	0	0	%	4215324	0	-1	0	918	3	4	2	1	5	3	2	4	720	2095	1375	0	0	3	4	2	1	5	3	2	4	2	2	2	2	2	2	2	1640	1780	1935	2140	2400	2645	2805	2415	2254	0	-1	6230	-1	-1	0	0	0
40	13	3	2	1	0	#	1324353	0	-1	0	816	2	1	3	2	4	3	5	3	440	1715	1275	0	0	3	1	3	2	4	3	5	3	2	2	2	2	2	2	2	1260	1445	1615	1820	2020	2300	2360	2415	2254	0	-1	5750	-1	-1	0	0	0
40	14	3	2	1	0	$	1413521	1	-1	0	955	3	1	4	1	3	5	2	1	390	1310	920	0	0	3	1	4	1	3	5	2	1	2	2	2	2	2	2	2	1345	1490	1635	1725	1820	1895	2015	2415	2254	0	-1	5480	-1	-1	0	0	0
40	15	3	2	0	0	%	4215324	0	-1	0	918	3	4	2	1	5	3	2	4	680	2000	1320	0	0	3	4	2	1	5	3	2	4	2	2	2	2	2	2	2	1600	1730	1925	2145	2390	2610	2730	2415	2254	0	-1	6135	-1	-1	0	0	0
40	16	3	2	1	0	$	1413521	1	-1	0	792	7	1	4	1	3	5	2	1	660	2300	1640	0	0	2	1	4	1	3	5	2	1	2	2	2	2	2	2	2	1455	2005	2410	2570	2700	2750	2870	2415	2254	0	-1	6310	-1	-1	0	0	0
40	17	3	2	1	0	#	1324353	1	-1	0	600	3	1	3	2	4	3	5	3	845	1800	955	0	0	3	1	3	2	4	3	5	3	2	2	2	2	2	2	2	1445	1580	1695	1830	1945	2080	2210	2415	2254	0	-1	5615	-1	-1	0	0	0
40	18	3	2	1	0	#	1324353	1	-1	0	919	1	1	3	2	4	3	5	3	405	1400	995	0	0	3	1	3	2	4	3	5	3	2	2	2	2	2	2	2	1325	1455	1575	1730	1835	2005	2115	2415	2254	0	-1	5535	-1	-1	0	0	0
40	19	3	2	1	0	$	1413521	1	-1	0	926	1	1	4	1	3	5	2	1	415	1320	905	0	0	3	1	4	1	3	5	2	1	2	2	2	2	2	2	2	1345	1505	1665	1740	1875	1910	2045	2415	2254	0	-1	5465	-1	-1	0	0	0
40	20	3	2	0	0	%	1254143	0	-1	0	832	1	1	2	5	4	1	4	3	530	3145	2615	1	0	0	1	2	5	4	2	1	3	2	2	2	2	2	2	2	1365	1790	2215	2605	3055	3090	3795	2415	2254	0	-1	7195	-1	-1	0	0	0
40	21	3	2	1	0	$	1413521	0	-1	0	984	1	1	4	1	3	5	2	1	375	2740	2365	0	0	1	1	4	1	3	5	2	1	2	2	2	2	2	2	2	1360	1705	2070	2435	2875	3260	3545	2415	2254	0	-1	6940	-1	-1	0	0	0
40	22	3	2	1	0	#	1324353	0	-1	0	827	1	1	3	2	4	3	5	3	445	2615	2170	0	0	1	1	3	2	4	3	5	3	2	2	2	2	2	2	2	1275	1845	2300	2745	2990	3140	3265	2415	2254	0	-1	6660	-1	-1	0	0	0
40	23	3	2	1	1	$	1413521	0	4	4	688	2	1	4	1	3	4	2	1	435	2255	1820	0	0	2	1	4	1	3	4	2	1	2	2	2	2	2	2	2	1125	1390	1615	1840	2290	2620	2720	2415	2254	0	-1	6160	-1	-1	0	0	0
40	24	3	2	0	0	%	1531245	0	-1	0	960	2	1	5	3	1	2	4	5	610	2370	1760	0	0	2	1	5	3	1	2	4	5	2	2	2	2	2	2	2	1570	1825	2100	2405	2635	2940	3150	2415	2254	0	-1	6545	-1	-1	0	0	0
41	1	3	2	0	0	%	4313542	0	-1	0	613	7	4	3	1	3	5	4	2	635	3015	2380	0	0	1	4	3	1	3	5	4	2	2	2	2	2	2	2	2	1250	1840	2160	2320	2580	3225	3400	2310	2156	0	-1	6845	-1	-1	0	0	0
41	2	3	2	0	0	%	4215324	0	-1	0	918	3	4	2	1	5	3	2	4	715	1990	1275	0	0	3	4	2	1	5	3	2	4	2	2	2	2	2	2	2	1635	1770	1940	2185	2425	2605	2750	2310	2156	0	-1	6125	-1	-1	0	0	0
41	3	3	2	1	1	$	1413521	0	4	1	636	3	1	4	1	3	1	2	1	485	1910	1425	0	0	3	1	4	1	3	1	2	1	2	2	2	2	2	2	2	1125	1300	1500	1760	2100	2255	2380	2310	2156	0	-1	5765	-1	-1	0	0	0
41	4	3	2	1	0	$	1413521	0	-1	0	816	2	1	4	1	3	5	2	1	420	1465	1045	0	0	3	1	4	1	3	5	2	1	2	2	2	2	2	2	2	1240	1415	1575	1825	1990	1995	2065	2310	2156	0	-1	5500	-1	-1	0	0	0
41	5	3	2	1	0	$	1413521	0	-1	0	984	1	1	4	1	3	5	2	1	700	2360	1660	0	0	1	1	4	1	3	5	2	1	2	2	2	2	2	2	2	1685	1985	2180	2425	2805	3070	3135	2310	2156	0	-1	6560	-1	-1	0	0	0
41	6	3	2	0	0	%	1251354	0	-1	0	783	7	1	2	5	1	3	5	4	700	2245	1545	1	0	0	1	2	5	1	3	4	4	2	2	2	2	2	2	2	1485	1655	1870	2060	2210	2440	2845	2310	2156	0	-1	6245	-1	-1	0	0	0
