BN	TN	SubNum	hand	isTrain	isChanged	symbol	cue	isMasked	digitChangePos	digitChangeValue	precueTime	windowSize	press1	press2	press3	press4	press5	press6	press7	RT	ET	MT	isError	timingError	points	response1	response2	response3	response4	response5	response6	response7	handPressed1	handPressed2	handPressed3	handPressed4	handPressed5	handPressed6	handPressed7	pressTime1	pressTime2	pressTime3	pressTime4	pressTime5	pressTime6	pressTime7	timeThreshold	timeThresholdSuper	startTime	startTimeReal	trialDur	startTR	startTRtime	useMetronome	isCross	crossTime
41	4	2	2	1	0	$	3241513	1	-1	0	880	3	3	2	4	1	5	1	3	570	2100	1530	0	0	3	3	2	4	1	5	1	3	2	2	2	2	2	2	2	1450	1665	1930	2145	2420	2610	2765	3244.5	3028.2	0	-1	6195	-1	-1	0	0	0
41	5	2	2	1	0	$	3241513	0	-1	0	724	1	3	2	4	1	5	1	3	605	2625	2020	0	0	3	3	2	4	1	5	1	3	2	2	2	2	2	2	2	1330	1560	2060	2350	2770	2950	3140	3244.5	3028.2	0	-1	6565	-1	-1	0	0	0
41	6	2	2	1	0	$	3241513	0	-1	0	724	1	3	2	4	1	5	1	3	1205	3420	2215	0	0	1	3	2	4	1	5	1	3	2	2	2	2	2	2	2	1930	2140	2580	2925	3500	3755	3930	3244.5	3028.2	0	-1	7360	-1	-1	0	0	0
41	7	2	2	1	0	#	3254124	0	-1	0	678	1	3	2	5	4	1	2	4	705	2625	1920	0	0	3	3	2	5	4	1	2	4	2	2	2	2	2	2	2	1385	1595	2120	2450	2730	2890	3100	3244.5	3028.2	0	-1	6520	-1	-1	0	0	0
41	8	2	2	1	0	$	3241513	1	-1	0	751	7	3	2	4	1	5	1	3	700	2495	1795	0	0	3	3	2	4	1	5	1	3	2	2	2	2	2	2	2	1455	1665	1935	2140	2455	2655	2985	3244.5	3028.2	0	-1	6465	-1	-1	0	0	0
41	9	2	2	0	0	%	4513242	0	-1	0	722	2	4	5	1	3	2	4	2	1005	3785	2780	0	0	1	4	5	1	3	2	4	2	2	2	2	2	2	2	2	1730	1995	2405	2980	3320	3775	4280	3244.5	3028.2	0	-1	7725	-1	-1	0	0	0
41	10	2	2	1	0	$	3241513	1	-1	0	956	1	3	2	4	1	5	1	3	735	2235	1500	0	0	3	3	2	4	1	5	1	3	2	2	2	2	2	2	2	1695	1890	2140	2375	2630	2765	2955	3244.5	3028.2	0	-1	6410	-1	-1	0	0	0
41	11	2	2	1	0	$	3241513	0	-1	0	841	3	3	2	4	1	5	1	3	595	2095	1500	0	0	3	3	2	4	1	5	1	3	2	2	2	2	2	2	2	1440	1630	1905	2145	2400	2560	2695	3244.5	3028.2	0	-1	6155	-1	-1	0	0	0
41	12	2	2	1	0	#	3254124	1	-1	0	996	2	3	2	5	4	1	2	4	865	2390	1525	0	0	3	3	2	5	4	1	2	4	2	2	2	2	2	2	2	1865	2045	2350	2530	2890	3030	3230	3244.5	3028.2	0	-1	6605	-1	-1	0	0	0
41	13	2	2	1	0	#	3254124	1	-1	0	996	2	3	2	5	4	1	2	4	555	1980	1425	0	0	3	3	2	5	4	1	2	4	2	2	2	2	2	2	2	1555	1735	2000	2185	2470	2630	2795	3244.5	3028.2	0	-1	6195	-1	-1	0	0	0
41	14	2	2	0	0	%	5153254	0	-1	0	742	1	5	1	5	3	2	5	4	705	4235	3530	0	0	1	5	1	5	3	2	5	4	2	2	2	2	2	2	2	1450	1915	2370	3070	3695	4265	4820	3244.5	3028.2	0	-1	8195	-1	-1	0	0	0
41	15	2	2	1	0	#	3254124	1	-1	0	649	7	3	2	5	4	1	2	4	880	2210	1330	0	0	3	3	2	5	4	1	2	4	2	2	2	2	2	2	2	1530	1720	1955	2125	2350	2510	2680	3244.5	3028.2	0	-1	6075	-1	-1	0	0	0
41	16	2	2	0	0	%	3251343	0	-1	0	744	3	3	2	5	1	3	4	3	1195	3760	2565	0	0	1	3	2	5	1	3	4	3	2	2	2	2	2	2	2	1940	2120	2355	2655	3785	4065	4255	3244.5	3028.2	0	-1	7720	-1	-1	0	0	0
41	17	2	2	1	1	$	3241513	0	2	3	911	7	3	2	3	1	5	1	3	995	4940	3945	0	0	1	3	2	3	1	5	1	3	2	2	2	2	2	2	2	1910	2085	2540	3600	4425	5280	5660	3244.5	3028.2	0	-1	9070	-1	-1	0	0	0
41	18	2	2	0	0	%	3251343	0	-1	0	744	3	3	2	5	1	3	4	3	1055	3920	2865	0	0	1	3	2	5	1	3	4	3	2	2	2	2	2	2	2	1800	2020	2285	2625	3785	4155	4440	3244.5	3028.2	0	-1	7880	-1	-1	0	0	0
41	19	2	2	0	0	%	4342521	0	-1	0	698	1	4	3	4	2	5	2	1	695	4580	3885	0	0	1	4	3	4	2	5	2	1	2	2	2	2	2	2	2	1395	2085	2555	3165	3730	4395	4945	3244.5	3028.2	0	-1	8495	-1	-1	0	0	0
41	20	2	2	1	0	#	3254124	0	-1	0	769	3	3	2	5	4	1	2	4	1120	2750	1630	0	0	3	3	2	5	4	1	2	4	2	2	2	2	2	2	2	1890	2130	2390	2605	2940	3100	3365	3244.5	3028.2	0	-1	6735	-1	-1	0	0	0
41	21	2	2	1	1	#	3254124	0	3	3	853	1	3	2	5	3	1	2	4	610	5030	4420	1	0	0	3	2	5	4	1	2	4	2	2	2	2	2	2	2	1465	1680	2770	3075	4020	4925	5660	3244.5	3028.2	0	-1	9100	-1	-1	0	0	0
41	22	2	2	1	1	#	3254124	0	4	3	708	3	3	2	5	4	3	2	4	670	4155	3485	0	0	1	3	2	5	4	3	2	4	2	2	2	2	2	2	2	1380	1565	1835	2010	3035	4315	4660	3244.5	3028.2	0	-1	8080	-1	-1	0	0	0
41	23	2	2	1	1	$	3241513	0	3	3	897	2	3	2	4	3	5	1	3	780	4545	3765	0	0	1	3	2	4	3	5	1	3	2	2	2	2	2	2	2	1680	1870	2350	2825	3740	4570	5215	3244.5	3028.2	0	-1	8660	-1	-1	0	0	0
41	24	2	2	1	0	#	3254124	1	-1	0	966	3	3	2	5	4	1	2	4	810	2345	1535	0	0	3	3	2	5	4	1	2	4	2	2	2	2	2	2	2	1780	1990	2260	2440	2730	2890	3095	3244.5	3028.2	0	-1	6530	-1	-1	0	0	0
42	1	2	2	0	0	%	3141525	0	-1	0	650	2	3	1	4	1	5	2	5	945	3310	2365	0	0	1	3	1	4	1	5	2	5	2	2	2	2	2	2	2	1595	1895	2300	2625	2930	3335	3735	2756.25	2572.5	0	-1	7175	-1	-1	0	0	0
42	2	2	2	1	0	#	3254124	1	-1	0	996	2	3	2	5	4	1	2	4	515	1840	1325	0	0	3	3	2	5	4	1	2	4	2	2	2	2	2	2	2	1515	1660	1870	2030	2260	2430	2620	2756.25	2572.5	0	-1	6055	-1	-1	0	0	0
42	3	2	2	1	0	#	3254124	0	-1	0	678	1	3	2	5	4	1	2	4	605	2835	2230	0	0	1	3	2	5	4	1	2	4	2	2	2	2	2	2	2	1285	1490	1995	2350	2710	3065	3305	2756.25	2572.5	0	-1	6730	-1	-1	0	0	0
42	4	2	2	1	0	$	3241513	0	-1	0	663	2	3	2	4	1	5	1	3	795	2560	1765	0	0	3	3	2	4	1	5	1	3	2	2	2	2	2	2	2	1460	1695	2045	2325	2575	2790	2965	2756.25	2572.5	0	-1	6440	-1	-1	0	0	0
42	5	2	2	1	1	$	3241513	0	2	5	771	1	3	2	5	1	5	1	3	595	4285	3690	0	0	1	3	2	5	1	5	1	3	2	2	2	2	2	2	2	1370	1590	2700	3250	3775	4270	4815	2756.25	2572.5	0	-1	8275	-1	-1	0	0	0
42	6	2	2	0	0	%	4531521	0	-1	0	639	3	4	5	3	1	5	2	1	1150	3845	2695	0	0	1	4	5	3	1	5	2	1	2	2	2	2	2	2	2	1790	2025	2315	3165	3455	3895	4215	2756.25	2572.5	0	-1	7700	-1	-1	0	0	0
42	7	2	2	1	1	#	3254124	0	3	3	793	3	3	2	5	3	1	2	4	1270	4035	2765	0	0	1	3	2	5	3	1	2	4	2	2	2	2	2	2	2	2065	2285	2640	3295	4155	4275	4565	2756.25	2572.5	0	-1	8045	-1	-1	0	0	0
42	8	2	2	1	0	$	3241513	1	-1	0	751	7	3	2	4	1	5	1	3	855	3490	2635	0	0	1	3	2	4	1	5	1	3	2	2	2	2	2	2	2	1610	1865	2255	3225	3550	3830	4000	2756.25	2572.5	0	-1	7460	-1	-1	0	0	0
42	9	2	2	1	0	$	3241513	1	-1	0	950	2	3	2	4	1	5	1	3	580	2340	1760	0	0	3	3	2	4	1	5	1	3	2	2	2	2	2	2	2	1530	1740	2050	2290	2595	2835	3025	2756.25	2572.5	0	-1	6505	-1	-1	0	0	0
42	10	2	2	1	1	#	3254124	0	2	1	700	7	3	2	1	4	1	2	4	1085	3920	2835	0	0	1	3	2	1	4	1	2	4	2	2	2	2	2	2	2	1785	2015	2535	3615	3930	4155	4415	2756.25	2572.5	0	-1	7835	-1	-1	0	0	0
42	11	2	2	1	0	#	3254124	1	-1	0	996	2	3	2	5	4	1	2	4	1060	2540	1480	0	0	3	3	2	5	4	1	2	4	2	2	2	2	2	2	2	2060	2275	2520	2690	2945	3105	3330	2756.25	2572.5	0	-1	6755	-1	-1	0	0	0
42	12	2	2	1	0	$	3241513	1	-1	0	956	1	3	2	4	1	5	1	3	915	2485	1570	0	0	3	3	2	4	1	5	1	3	2	2	2	2	2	2	2	1875	2100	2370	2600	2885	3065	3215	2756.25	2572.5	0	-1	6660	-1	-1	0	0	0
42	13	2	2	0	0	%	5412434	0	-1	0	634	7	5	4	1	2	4	3	4	1410	4135	2725	0	0	1	5	4	1	2	4	3	4	2	2	2	2	2	2	2	2045	2230	2530	3065	4045	4290	4545	2756.25	2572.5	0	-1	7985	-1	-1	0	0	0
42	14	2	2	1	0	#	3254124	0	-1	0	747	2	3	2	5	4	1	2	4	870	2785	1915	0	0	1	3	2	5	4	1	2	4	2	2	2	2	2	2	2	1620	1850	2190	2425	2795	2995	3285	2756.25	2572.5	0	-1	6750	-1	-1	0	0	0
42	15	2	2	0	0	%	5125453	0	-1	0	963	7	5	1	2	5	4	5	3	1215	3990	2775	0	0	1	5	1	2	5	4	5	3	2	2	2	2	2	2	2	2180	2455	3025	3780	4040	4370	4725	2756.25	2572.5	0	-1	8170	-1	-1	0	0	0
42	16	2	2	0	0	%	4531521	0	-1	0	639	3	4	5	3	1	5	2	1	1265	4180	2915	0	0	1	4	5	3	1	5	2	1	2	2	2	2	2	2	2	1905	2155	2610	3280	3695	4295	4570	2756.25	2572.5	0	-1	8035	-1	-1	0	0	0
42	17	2	2	1	0	#	3254124	1	-1	0	781	1	3	2	5	4	1	2	4	1245	2960	1715	0	0	1	3	2	5	4	1	2	4	2	2	2	2	2	2	2	2030	2250	2655	2840	3140	3300	3525	2756.25	2572.5	0	-1	6960	-1	-1	0	0	0
42	18	2	2	0	0	%	3141525	0	-1	0	650	2	3	1	4	1	5	2	5	1165	3905	2740	0	0	1	3	1	4	1	5	2	5	2	2	2	2	2	2	2	1815	2010	2520	2835	3205	3700	4335	2756.25	2572.5	0	-1	7770	-1	-1	0	0	0
42	19	2	2	0	0	%	5125453	0	-1	0	963	7	5	1	2	5	4	5	3	1240	3435	2195	0	0	1	5	1	2	5	4	5	3	2	2	2	2	2	2	2	2205	2470	2730	3155	3395	3795	4175	2756.25	2572.5	0	-1	7615	-1	-1	0	0	0
42	20	2	2	1	0	#	3254124	1	-1	0	649	7	3	2	5	4	1	2	4	755	2100	1345	0	0	3	3	2	5	4	1	2	4	2	2	2	2	2	2	2	1405	1595	1820	1995	2250	2390	2570	2756.25	2572.5	0	-1	5965	-1	-1	0	0	0
42	21	2	2	1	0	$	3241513	1	-1	0	751	7	3	2	4	1	5	1	3	905	2515	1610	0	0	3	3	2	4	1	5	1	3	2	2	2	2	2	2	2	1660	1855	2130	2345	2615	2815	3000	2756.25	2572.5	0	-1	6485	-1	-1	0	0	0
42	22	2	2	1	0	#	3254124	0	-1	0	769	3	3	2	5	4	1	2	4	655	2205	1550	0	0	3	3	2	5	4	1	2	4	2	2	2	2	2	2	2	1425	1615	1905	2105	2420	2575	2790	2756.25	2572.5	0	-1	6190	-1	-1	0	0	0
42	23	2	2	1	0	#	3254124	0	-1	0	747	2	3	2	5	4	1	2	4	560	2600	2040	0	0	2	3	2	5	4	1	2	4	2	2	2	2	2	2	2	1310	1520	2220	2415	2810	2955	3175	2756.25	2572.5	0	-1	6565	-1	-1	0	0	0
42	24	2	2	1	0	$	3241513	1	-1	0	880	3	3	2	4	1	5	1	3	1025	2795	1770	0	0	1	3	2	4	1	5	1	3	2	2	2	2	2	2	2	1905	2100	2380	2595	3000	3220	3425	2756.25	2572.5	0	-1	6890	-1	-1	0	0	0
43	1	2	2	1	0	$	3241513	1	-1	0	950	2	3	2	4	1	5	1	3	765	2320	1555	0	0	3	3	2	4	1	5	1	3	2	2	2	2	2	2	2	1715	1905	2155	2400	2675	2870	3020	2756.25	2572.5	0	-1	6485	-1	-1	0	0	0
43	2	2	2	1	0	$	3241513	0	-1	0	724	1	3	2	4	1	5	1	3	530	3085	2555	0	0	1	3	2	4	1	5	1	3	2	2	2	2	2	2	2	1255	1440	2125	2505	2755	3315	3565	2756.25	2572.5	0	-1	7025	-1	-1	0	0	0
43	3	2	2	0	0	%	3251343	0	-1	0	744	3	3	2	5	1	3	4	3	1080	3895	2815	0	0	1	3	2	5	1	3	4	3	2	2	2	2	2	2	2	1825	2065	2365	2695	3765	4095	4355	2756.25	2572.5	0	-1	7855	-1	-1	0	0	0
43	4	2	2	1	0	#	3254124	1	-1	0	781	1	3	2	5	4	1	2	4	450	1785	1335	0	0	3	3	2	5	4	1	2	4	2	2	2	2	2	2	2	1235	1410	1630	1775	2035	2190	2375	2756.25	2572.5	0	-1	5785	-1	-1	0	0	0
43	5	2	2	0	0	%	4342521	0	-1	0	698	1	4	3	4	2	5	2	1	980	4795	3815	0	0	1	4	3	4	2	5	2	1	2	2	2	2	2	2	2	1680	2380	2860	3490	4070	4660	5245	2756.25	2572.5	0	-1	8710	-1	-1	0	0	0
43	6	2	2	1	0	$	3241513	1	-1	0	956	1	3	2	4	1	5	1	3	1100	2720	1620	0	0	2	3	2	4	1	5	1	3	2	2	2	2	2	2	2	2060	2320	2600	2815	3090	3280	3430	2756.25	2572.5	0	-1	6895	-1	-1	0	0	0
43	7	2	2	1	1	#	3254124	0	2	3	905	1	3	2	3	4	1	2	4	725	3445	2720	1	0	0	3	2	5	4	1	2	4	2	2	2	2	2	2	2	1630	1850	2110	2345	3075	3195	4145	2756.25	2572.5	0	-1	7565	-1	-1	0	0	0
43	8	2	2	1	0	$	3241513	0	-1	0	849	7	3	2	4	1	5	1	3	840	2380	1540	0	0	3	3	2	4	1	5	1	3	2	2	2	2	2	2	2	1690	1885	2135	2360	2640	2845	3005	2756.25	2572.5	0	-1	6445	-1	-1	0	0	0
43	9	2	2	1	1	$	3241513	0	4	4	893	7	3	2	4	1	4	1	3	1150	4650	3500	0	0	1	3	2	4	1	4	1	3	2	2	2	2	2	2	2	2045	2270	3125	3690	4505	4850	5335	2756.25	2572.5	0	-1	8760	-1	-1	0	0	0
43	10	2	2	1	0	$	3241513	1	-1	0	880	3	3	2	4	1	5	1	3	725	2310	1585	0	0	3	3	2	4	1	5	1	3	2	2	2	2	2	2	2	1605	1845	2110	2350	2600	2805	2935	2756.25	2572.5	0	-1	6405	-1	-1	0	0	0
43	11	2	2	1	0	$	3241513	0	-1	0	724	1	3	2	4	1	5	1	3	580	2930	2350	0	0	1	3	2	4	1	5	1	3	2	2	2	2	2	2	2	1305	1525	2055	2460	2970	3240	3400	2756.25	2572.5	0	-1	6870	-1	-1	0	0	0
43	12	2	2	0	0	%	5412434	0	-1	0	634	7	5	4	1	2	4	3	4	1275	5295	4020	0	0	1	5	4	1	2	4	3	4	2	2	2	2	2	2	2	1910	2120	3555	3840	4620	5495	5740	2756.25	2572.5	0	-1	9145	-1	-1	0	0	0
43	13	2	2	1	0	$	3241513	0	-1	0	841	3	3	2	4	1	5	1	3	755	2285	1530	0	0	3	3	2	4	1	5	1	3	2	2	2	2	2	2	2	1600	1810	2065	2310	2555	2770	2905	2756.25	2572.5	0	-1	6345	-1	-1	0	0	0
43	14	2	2	1	0	#	3254124	1	-1	0	649	7	3	2	5	4	1	2	4	860	2380	1520	0	0	3	3	2	5	4	1	2	4	2	2	2	2	2	2	2	1510	1715	1975	2160	2485	2605	2845	2756.25	2572.5	0	-1	6245	-1	-1	0	0	0
43	15	2	2	0	0	%	4513242	0	-1	0	722	2	4	5	1	3	2	4	2	1050	3375	2325	0	0	1	4	5	1	3	2	4	2	2	2	2	2	2	2	2	1775	2015	2370	2685	3035	3520	3880	2756.25	2572.5	0	-1	7315	-1	-1	0	0	0
43	16	2	2	1	0	$	3241513	0	-1	0	663	2	3	2	4	1	5	1	3	740	2735	1995	0	0	2	3	2	4	1	5	1	3	2	2	2	2	2	2	2	1405	1640	1995	2385	2805	3045	3180	2756.25	2572.5	0	-1	6615	-1	-1	0	0	0
43	17	2	2	1	0	$	3241513	1	-1	0	950	2	3	2	4	1	5	1	3	645	2160	1515	0	0	3	3	2	4	1	5	1	3	2	2	2	2	2	2	2	1595	1795	2085	2290	2485	2660	2860	2756.25	2572.5	0	-1	6325	-1	-1	0	0	0
43	18	2	2	0	0	%	5412434	0	-1	0	634	7	5	4	1	2	4	3	4	940	3065	2125	0	0	1	5	4	1	2	4	3	4	2	2	2	2	2	2	2	1575	1780	2070	2275	2975	3235	3490	2756.25	2572.5	0	-1	6915	-1	-1	0	0	0
43	19	2	2	1	0	$	3241513	0	-1	0	663	2	3	2	4	1	5	1	3	575	2500	1925	0	0	3	3	2	4	1	5	1	3	2	2	2	2	2	2	2	1240	1480	1890	2200	2425	2720	2915	2756.25	2572.5	0	-1	6380	-1	-1	0	0	0
43	20	2	2	1	0	$	3241513	0	-1	0	663	2	3	2	4	1	5	1	3	485	2485	2000	0	0	3	3	2	4	1	5	1	3	2	2	2	2	2	2	2	1150	1380	1705	2020	2350	2680	2900	2756.25	2572.5	0	-1	6365	-1	-1	0	0	0
43	21	2	2	1	1	$	3241513	0	4	2	697	3	3	2	4	1	2	1	3	615	3710	3095	0	0	1	3	2	4	1	2	1	3	2	2	2	2	2	2	2	1315	1560	1840	2600	3345	3730	4165	2756.25	2572.5	0	-1	7625	-1	-1	0	0	0
43	22	2	2	1	0	#	3254124	0	-1	0	747	2	3	2	5	4	1	2	4	510	2095	1585	0	0	3	3	2	5	4	1	2	4	2	2	2	2	2	2	2	1260	1450	1740	1950	2315	2435	2655	2756.25	2572.5	0	-1	6060	-1	-1	0	0	0
43	23	2	2	1	0	#	3254124	1	-1	0	781	1	3	2	5	4	1	2	4	400	1770	1370	0	0	3	3	2	5	4	1	2	4	2	2	2	2	2	2	2	1185	1335	1550	1725	2025	2160	2345	2756.25	2572.5	0	-1	5770	-1	-1	0	0	0
43	24	2	2	1	0	$	3241513	0	-1	0	849	7	3	2	4	1	5	1	3	530	2275	1745	0	0	3	3	2	4	1	5	1	3	2	2	2	2	2	2	2	1380	1600	1940	2195	2455	2695	2845	2756.25	2572.5	0	-1	6340	-1	-1	0	0	0
44	1	2	2	1	0	#	3254124	0	-1	0	769	3	3	2	5	4	1	2	4	705	2295	1590	0	0	3	3	2	5	4	1	2	4	2	2	2	2	2	2	2	1475	1710	2030	2185	2505	2640	2870	2625	2450	0	-1	6280	-1	-1	0	0	0
44	2	2	2	0	0	%	5235314	0	-1	0	600	1	5	2	3	5	3	1	4	605	4530	3925	0	0	1	5	2	3	5	3	1	4	2	2	2	2	2	2	2	1205	1825	2390	2980	3845	4415	4935	2625	2450	0	-1	8345	-1	-1	0	0	0
44	3	2	2	1	1	$	3241513	0	2	3	782	2	3	2	3	1	5	1	3	575	3150	2575	0	0	1	3	2	3	1	5	1	3	2	2	2	2	2	2	2	1360	1565	2295	2620	3270	3490	3705	2625	2450	0	-1	7150	-1	-1	0	0	0
44	4	2	2	1	0	$	3241513	1	-1	0	965	2	3	2	4	1	5	1	3	415	1730	1315	0	0	3	3	2	4	1	5	1	3	2	2	2	2	2	2	2	1380	1555	1780	1975	2210	2380	2495	2625	2450	0	-1	5910	-1	-1	0	0	0
44	5	2	2	0	0	%	1542134	0	-1	0	974	2	1	5	4	2	1	3	4	1065	4425	3360	0	0	1	1	5	4	2	1	3	4	2	2	2	2	2	2	2	2040	2205	2790	3200	3900	4900	5130	2625	2450	0	-1	8615	-1	-1	0	0	0
44	6	2	2	0	0	%	4242135	0	-1	0	645	3	4	2	4	2	1	3	5	1605	3645	2040	0	0	1	4	2	4	2	1	3	5	2	2	2	2	2	2	2	2250	2445	2710	2905	3435	3785	4040	2625	2450	0	-1	7505	-1	-1	0	0	0
44	7	2	2	0	0	%	4312135	0	-1	0	851	7	4	3	1	2	1	3	5	1910	4715	2805	0	0	1	4	3	1	2	1	3	5	2	2	2	2	2	2	2	2765	3035	3425	3720	4140	5010	5320	2625	2450	0	-1	8785	-1	-1	0	0	0
44	8	2	2	0	0	%	5235314	0	-1	0	600	1	5	2	3	5	3	1	4	705	4230	3525	0	0	1	5	2	3	5	3	1	4	2	2	2	2	2	2	2	1305	1820	2440	2950	3550	4085	4655	2625	2450	0	-1	8045	-1	-1	0	0	0
44	9	2	2	1	0	$	3241513	0	-1	0	784	1	3	2	4	1	5	1	3	730	2870	2140	0	0	1	3	2	4	1	5	1	3	2	2	2	2	2	2	2	1515	1755	2320	2655	2990	3255	3425	2625	2450	0	-1	6870	-1	-1	0	0	0
44	10	2	2	1	1	#	3254124	0	2	1	979	2	3	2	1	4	1	2	4	430	6755	6325	0	0	1	3	2	1	4	1	2	4	2	2	2	2	2	2	2	1410	1620	2795	4865	6090	6710	7510	2625	2450	0	-1	10950	-1	-1	0	0	0
44	11	2	2	0	0	%	5232421	0	-1	0	852	1	5	2	3	2	4	2	1	580	4660	4080	0	0	1	5	2	3	2	4	2	1	2	2	2	2	2	2	2	1435	2160	2745	3245	4070	4630	5260	2625	2450	0	-1	8730	-1	-1	0	0	0
44	12	2	2	1	0	$	3241513	0	-1	0	643	7	3	2	4	1	5	1	3	885	3235	2350	0	0	1	3	2	4	1	5	1	3	2	2	2	2	2	2	2	1530	1725	2035	2295	2570	3410	3650	2625	2450	0	-1	7095	-1	-1	0	0	0
44	13	2	2	1	1	#	3254124	0	4	3	696	1	3	2	5	4	3	2	4	960	5255	4295	1	0	0	3	2	5	4	1	2	4	2	2	2	2	2	2	2	1660	1915	2255	2440	2755	3840	5750	2625	2450	0	-1	9170	-1	-1	0	0	0
44	14	2	2	1	0	$	3241513	1	-1	0	988	3	3	2	4	1	5	1	3	825	2600	1775	0	0	2	3	2	4	1	5	1	3	2	2	2	2	2	2	2	1815	2050	2385	2630	2920	3170	3375	2625	2450	0	-1	6805	-1	-1	0	0	0
44	15	2	2	1	0	#	3254124	1	-1	0	966	3	3	2	5	4	1	2	4	610	2030	1420	0	0	3	3	2	5	4	1	2	4	2	2	2	2	2	2	2	1580	1815	2045	2235	2480	2640	2840	2625	2450	0	-1	6215	-1	-1	0	0	0
44	16	2	2	0	0	%	4312135	0	-1	0	851	7	4	3	1	2	1	3	5	1670	4305	2635	0	0	1	4	3	1	2	1	3	5	2	2	2	2	2	2	2	2525	2765	3475	3730	4165	4710	4940	2625	2450	0	-1	8375	-1	-1	0	0	0
44	17	2	2	1	0	#	3254124	0	-1	0	780	7	3	2	5	4	1	2	4	700	2130	1430	0	0	3	3	2	5	4	1	2	4	2	2	2	2	2	2	2	1480	1690	1915	2115	2365	2520	2735	2625	2450	0	-1	6125	-1	-1	0	0	0
44	18	2	2	1	0	$	3241513	1	-1	0	988	3	3	2	4	1	5	1	3	475	1970	1495	0	0	3	3	2	4	1	5	1	3	2	2	2	2	2	2	2	1465	1645	1895	2120	2375	2580	2745	2625	2450	0	-1	6175	-1	-1	0	0	0
44	19	2	2	1	1	$	3241513	0	2	3	994	7	3	2	3	1	5	1	3	1405	4065	2660	0	0	1	3	2	3	1	5	1	3	2	2	2	2	2	2	2	2400	2575	2875	3750	4010	4345	4875	2625	2450	0	-1	8275	-1	-1	0	0	0
44	20	2	2	1	1	#	3254124	0	2	1	834	1	3	2	1	4	1	2	4	655	4530	3875	0	0	1	3	2	1	4	1	2	4	2	2	2	2	2	2	2	1490	1695	2465	3435	4170	4770	5215	2625	2450	0	-1	8580	-1	-1	0	0	0
44	21	2	2	1	0	$	3241513	0	-1	0	784	1	3	2	4	1	5	1	3	770	3885	3115	0	0	1	3	2	4	1	5	1	3	2	2	2	2	2	2	2	1555	1780	2715	3135	3610	4035	4445	2625	2450	0	-1	7885	-1	-1	0	0	0
44	22	2	2	0	0	%	4312135	0	-1	0	851	7	4	3	1	2	1	3	5	1290	3905	2615	0	0	1	4	3	1	2	1	3	5	2	2	2	2	2	2	2	2145	2485	3020	3430	3860	4210	4530	2625	2450	0	-1	7975	-1	-1	0	0	0
44	23	2	2	1	0	$	3241513	1	-1	0	824	1	3	2	4	1	5	1	3	700	2165	1465	0	0	3	3	2	4	1	5	1	3	2	2	2	2	2	2	2	1525	1755	2000	2225	2435	2615	2785	2625	2450	0	-1	6205	-1	-1	0	0	0
44	24	2	2	1	1	$	3241513	0	4	3	746	7	3	2	4	1	3	1	3	820	4055	3235	0	0	1	3	2	4	1	3	1	3	2	2	2	2	2	2	2	1570	1815	2230	2530	3590	3780	4515	2625	2450	0	-1	8020	-1	-1	0	0	0
45	1	2	2	0	0	%	5235314	0	-1	0	600	1	5	2	3	5	3	1	4	750	4495	3745	0	0	1	5	2	3	5	3	1	4	2	2	2	2	2	2	2	1350	1945	2520	3075	3610	4140	4875	2625	2450	0	-1	8310	-1	-1	0	0	0
45	2	2	2	1	0	#	3254124	1	-1	0	927	2	3	2	5	4	1	2	4	1140	2600	1460	0	0	2	3	2	5	4	1	2	4	2	2	2	2	2	2	2	2070	2285	2580	2730	3000	3145	3295	2625	2450	0	-1	6745	-1	-1	0	0	0
45	3	2	2	1	0	#	3254124	0	-1	0	702	1	3	2	5	4	1	2	4	615	2760	2145	0	0	1	3	2	5	4	1	2	4	2	2	2	2	2	2	2	1320	1500	2025	2320	2770	3055	3245	2625	2450	0	-1	6680	-1	-1	0	0	0
45	4	2	2	1	0	$	3241513	0	-1	0	602	3	3	2	4	1	5	1	3	650	2040	1390	0	0	3	3	2	4	1	5	1	3	2	2	2	2	2	2	2	1255	1450	1665	1875	2090	2255	2405	2625	2450	0	-1	5860	-1	-1	0	0	0
45	5	2	2	0	0	%	5235314	0	-1	0	600	1	5	2	3	5	3	1	4	510	4500	3990	0	0	1	5	2	3	5	3	1	4	2	2	2	2	2	2	2	1110	1750	2280	2825	3430	4170	4830	2625	2450	0	-1	8315	-1	-1	0	0	0
45	6	2	2	1	0	#	3254124	0	-1	0	780	7	3	2	5	4	1	2	4	670	2070	1400	0	0	3	3	2	5	4	1	2	4	2	2	2	2	2	2	2	1450	1630	1855	2020	2300	2445	2615	2625	2450	0	-1	6065	-1	-1	0	0	0
45	7	2	2	1	1	#	3254124	0	2	1	618	3	3	2	1	4	1	2	4	790	3740	2950	0	0	1	3	2	1	4	1	2	4	2	2	2	2	2	2	2	1410	1590	1850	2755	3010	3440	4135	2625	2450	0	-1	7575	-1	-1	0	0	0
45	8	2	2	1	1	#	3254124	0	4	5	708	2	3	2	5	4	5	2	4	575	3160	2585	1	0	0	3	2	5	4	1	2	4	2	2	2	2	2	2	2	1285	1495	1820	2000	2300	3345	3645	2625	2450	0	-1	7085	-1	-1	0	0	0
