BN	TN	SubNum	hand	isTrain	isChanged	symbol	cue	isMasked	digitChangePos	digitChangeValue	precueTime	windowSize	press1	press2	press3	press4	press5	press6	press7	RT	ET	MT	isError	timingError	points	response1	response2	response3	response4	response5	response6	response7	handPressed1	handPressed2	handPressed3	handPressed4	handPressed5	handPressed6	handPressed7	pressTime1	pressTime2	pressTime3	pressTime4	pressTime5	pressTime6	pressTime7	timeThreshold	timeThresholdSuper	startTime	startTimeReal	trialDur	startTR	startTRtime	useMetronome	isCross	crossTime
45	11	4	2	1	0	$	3412151	0	-1	0	738	2	3	4	1	2	1	5	1	620	1570	950	0	0	3	3	4	1	2	1	5	1	2	2	2	2	2	2	2	1360	1485	1620	1740	2030	2095	2220	2026.5	1891.4	0	-1	5525	-1	-1	0	0	0
45	12	4	2	1	0	#	2125341	1	-1	0	883	3	2	1	2	5	3	4	1	460	1305	845	0	0	3	2	1	2	5	3	4	1	2	2	2	2	2	2	2	1345	1495	1595	1715	1855	1985	2090	2026.5	1891.4	0	-1	5405	-1	-1	0	0	0
45	13	4	2	1	0	#	2125341	0	-1	0	737	7	2	1	2	5	3	4	1	335	1160	825	0	0	3	2	1	2	5	3	4	1	2	2	2	2	2	2	2	1075	1205	1310	1420	1555	1680	1780	2026.5	1891.4	0	-1	5115	-1	-1	0	0	0
45	14	4	2	1	0	$	3412151	1	-1	0	724	2	3	4	1	2	1	5	1	1125	1960	835	0	0	2	3	4	1	2	1	5	1	2	2	2	2	2	2	2	1850	1975	2115	2205	2370	2470	2595	2026.5	1891.4	0	-1	5900	-1	-1	0	0	0
45	15	4	2	1	0	$	3412151	1	-1	0	829	7	3	4	1	2	1	5	1	395	1220	825	0	0	3	3	4	1	2	1	5	1	2	2	2	2	2	2	2	1225	1345	1470	1550	1730	1835	1945	2026.5	1891.4	0	-1	5265	-1	-1	0	0	0
45	16	4	2	1	1	$	3412151	0	4	4	824	3	3	4	1	2	4	5	1	535	2705	2170	0	0	1	3	4	1	2	4	5	1	2	2	2	2	2	2	2	1360	1600	1810	1990	2475	3155	3410	2026.5	1891.4	0	-1	6745	-1	-1	0	0	0
45	17	4	2	1	0	#	2125341	1	-1	0	663	2	2	1	2	5	3	4	1	655	1560	905	0	0	3	2	1	2	5	3	4	1	2	2	2	2	2	2	2	1320	1440	1565	1715	1870	2020	2105	2026.5	1891.4	0	-1	5440	-1	-1	0	0	0
45	18	4	2	1	0	#	2125341	1	-1	0	663	2	2	1	2	5	3	4	1	405	1240	835	0	0	3	2	1	2	5	3	4	1	2	2	2	2	2	2	2	1070	1195	1310	1415	1555	1685	1785	2026.5	1891.4	0	-1	5120	-1	-1	0	0	0
45	19	4	2	1	0	#	2125341	1	-1	0	620	7	2	1	2	5	3	4	1	440	1325	885	0	0	3	2	1	2	5	3	4	1	2	2	2	2	2	2	2	1060	1190	1305	1425	1575	1725	1825	2026.5	1891.4	0	-1	5160	-1	-1	0	0	0
45	20	4	2	0	0	%	5124134	0	-1	0	834	3	5	1	2	4	1	3	4	795	2940	2145	0	0	1	5	1	2	4	1	3	4	2	2	2	2	2	2	2	1630	1925	2140	2745	3025	3250	3695	2026.5	1891.4	0	-1	6990	-1	-1	0	0	0
45	21	4	2	1	1	#	2125341	0	3	4	652	7	2	1	2	4	3	4	1	485	2200	1715	0	0	1	2	1	2	4	3	4	1	2	2	2	2	2	2	2	1140	1280	1470	1690	1890	2540	2745	2026.5	1891.4	0	-1	6070	-1	-1	0	0	0
45	22	4	2	1	0	#	2125341	0	-1	0	737	7	2	1	2	5	3	4	1	510	1675	1165	0	0	3	2	1	2	5	3	4	1	2	2	2	2	2	2	2	1250	1385	1585	1800	2055	2195	2300	2026.5	1891.4	0	-1	5630	-1	-1	0	0	0
45	23	4	2	1	0	$	3412151	1	-1	0	683	1	3	4	1	2	1	5	1	495	1370	875	0	0	3	3	4	1	2	1	5	1	2	2	2	2	2	2	2	1180	1305	1435	1555	1750	1835	1950	2026.5	1891.4	0	-1	5270	-1	-1	0	0	0
45	24	4	2	1	1	#	2125341	0	2	3	688	7	2	1	3	5	3	4	1	500	2455	1955	0	0	1	2	1	3	5	3	4	1	2	2	2	2	2	2	2	1190	1340	1900	2180	2495	2750	3035	2026.5	1891.4	0	-1	6360	-1	-1	0	0	0
46	1	4	2	0	0	%	5352431	0	-1	0	931	1	5	3	5	2	4	3	1	600	3785	3185	0	0	1	5	3	5	2	4	3	1	2	2	2	2	2	2	2	1535	1955	2515	3020	3625	4140	4610	2008.125	1874.25	0	-1	7935	-1	-1	0	0	0
46	2	4	2	1	0	#	2125341	1	-1	0	620	7	2	1	2	5	3	4	1	440	1275	835	0	0	3	2	1	2	5	3	4	1	2	2	2	2	2	2	2	1060	1190	1310	1415	1560	1695	1800	2008.125	1874.25	0	-1	5110	-1	-1	0	0	0
46	3	4	2	0	0	%	5453231	0	-1	0	737	1	5	4	5	3	2	3	1	655	4195	3540	0	0	1	5	4	5	3	2	3	1	2	2	2	2	2	2	2	1395	1980	2720	3295	3735	4300	4810	2008.125	1874.25	0	-1	8150	-1	-1	0	0	0
46	4	4	2	1	0	#	2125341	1	-1	0	663	2	2	1	2	5	3	4	1	585	1465	880	0	0	3	2	1	2	5	3	4	1	2	2	2	2	2	2	2	1250	1390	1530	1645	1780	1915	2025	2008.125	1874.25	0	-1	5345	-1	-1	0	0	0
46	5	4	2	1	0	$	3412151	0	-1	0	622	7	3	4	1	2	1	5	1	1035	2105	1070	0	0	1	3	4	1	2	1	5	1	2	2	2	2	2	2	2	1660	1830	1980	2155	2400	2515	2635	2008.125	1874.25	0	-1	5945	-1	-1	0	0	0
46	6	4	2	1	0	$	3412151	1	-1	0	724	2	3	4	1	2	1	5	1	1030	1950	920	0	0	2	3	4	1	2	1	5	1	2	2	2	2	2	2	2	1755	1875	2020	2120	2320	2440	2580	2008.125	1874.25	0	-1	5890	-1	-1	0	0	0
46	7	4	2	1	0	$	3412151	0	-1	0	605	1	3	4	1	2	1	5	1	775	2710	1935	0	0	1	3	4	1	2	1	5	1	2	2	2	2	2	2	2	1380	1610	2250	2595	2985	3105	3225	2008.125	1874.25	0	-1	6530	-1	-1	0	0	0
46	8	4	2	0	0	%	5415232	0	-1	0	774	3	5	4	1	5	2	3	2	915	2710	1795	0	0	1	5	4	1	5	2	3	2	2	2	2	2	2	2	2	1690	1945	2185	2505	2830	3195	3390	2008.125	1874.25	0	-1	6700	-1	-1	0	0	0
46	9	4	2	1	0	$	3412151	1	-1	0	724	2	3	4	1	2	1	5	1	510	1445	935	0	0	3	3	4	1	2	1	5	1	2	2	2	2	2	2	2	1235	1375	1530	1630	1825	1920	2040	2008.125	1874.25	0	-1	5385	-1	-1	0	0	0
46	10	4	2	1	1	$	3412151	0	2	3	952	7	3	4	3	2	1	5	1	575	2220	1645	0	0	1	3	4	3	2	1	5	1	2	2	2	2	2	2	2	1530	1675	2215	2520	2885	2965	3090	2008.125	1874.25	0	-1	6390	-1	-1	0	0	0
46	11	4	2	0	0	%	4215232	0	-1	0	615	7	4	2	1	5	2	3	2	810	2485	1675	0	0	1	4	2	1	5	2	3	2	2	2	2	2	2	2	2	1425	1635	1880	2165	2455	2780	2985	2008.125	1874.25	0	-1	6315	-1	-1	0	0	0
46	12	4	2	1	1	#	2125341	0	4	1	796	3	2	1	2	5	1	4	1	535	2195	1660	1	0	0	2	1	2	5	2	4	1	2	2	2	2	2	2	2	1335	1460	1660	1860	2130	2740	2865	2008.125	1874.25	0	-1	6210	-1	-1	0	0	0
46	13	4	2	1	0	$	3412151	1	-1	0	683	1	3	4	1	2	1	5	1	455	1345	890	0	0	3	3	4	1	2	1	5	1	2	2	2	2	2	2	2	1140	1270	1395	1485	1685	1790	1910	2008.125	1874.25	0	-1	5245	-1	-1	0	0	0
46	14	4	2	1	1	$	3412151	0	3	5	969	7	3	4	1	5	1	5	1	540	1955	1415	0	0	2	3	4	1	5	1	5	1	2	2	2	2	2	2	2	1510	1630	1820	2170	2500	2640	2790	2008.125	1874.25	0	-1	6140	-1	-1	0	0	0
46	15	4	2	0	0	%	5124134	0	-1	0	834	3	5	1	2	4	1	3	4	1085	3370	2285	1	0	0	5	1	2	4	1	3	5	2	2	2	2	2	2	2	1920	2190	2500	3225	3585	3865	4100	2008.125	1874.25	0	-1	7420	-1	-1	0	0	0
46	16	4	2	1	0	#	2125341	1	-1	0	883	3	2	1	2	5	3	4	1	1890	2780	890	1	0	0	2	3	1	2	5	1	5	2	2	2	2	2	2	2	2775	2880	3035	3130	3325	3450	3580	2008.125	1874.25	0	-1	6880	-1	-1	0	0	0
46	17	4	2	0	0	%	5352431	0	-1	0	931	1	5	3	5	2	4	3	1	760	3970	3210	0	0	1	5	3	5	2	4	3	1	2	2	2	2	2	2	2	1695	2280	2795	3290	3895	4365	4805	2008.125	1874.25	0	-1	8120	-1	-1	0	0	0
46	18	4	2	0	0	%	5352431	0	-1	0	931	1	5	3	5	2	4	3	1	695	3945	3250	0	0	1	5	3	5	2	4	3	1	2	2	2	2	2	2	2	1630	2120	2685	3205	3775	4280	4735	2008.125	1874.25	0	-1	8095	-1	-1	0	0	0
46	19	4	2	1	0	#	2125341	1	-1	0	883	3	2	1	2	5	3	4	1	445	1360	915	0	0	3	2	1	2	5	3	4	1	2	2	2	2	2	2	2	1330	1510	1630	1760	1875	2025	2120	2008.125	1874.25	0	-1	5460	-1	-1	0	0	0
46	20	4	2	1	0	#	2125341	1	-1	0	663	2	2	1	2	5	3	4	1	475	1675	1200	1	0	0	2	1	2	5	2	3	1	2	2	2	2	2	2	2	1140	1270	1380	1510	1675	2060	2200	2008.125	1874.25	0	-1	5555	-1	-1	0	0	0
46	21	4	2	1	0	$	3412151	0	-1	0	605	1	3	4	1	2	1	5	1	535	2290	1755	0	0	1	3	4	1	2	1	5	1	2	2	2	2	2	2	2	1140	1290	1835	2190	2590	2690	2815	2008.125	1874.25	0	-1	6110	-1	-1	0	0	0
46	22	4	2	0	0	%	4215232	0	-1	0	615	7	4	2	1	5	2	3	2	950	2680	1730	0	0	1	4	2	1	5	2	3	2	2	2	2	2	2	2	2	1565	1720	1945	2195	2525	2900	3190	2008.125	1874.25	0	-1	6510	-1	-1	0	0	0
46	23	4	2	1	0	#	2125341	0	-1	0	892	3	2	1	2	5	3	4	1	515	1740	1225	0	0	3	2	1	2	5	3	4	1	2	2	2	2	2	2	2	1410	1555	1700	1980	2220	2375	2520	2008.125	1874.25	0	-1	5850	-1	-1	0	0	0
46	24	4	2	1	0	#	2125341	1	-1	0	866	1	2	1	2	5	3	4	1	675	1535	860	0	0	3	2	1	2	5	3	4	1	2	2	2	2	2	2	2	1545	1685	1810	1935	2060	2190	2290	2008.125	1874.25	0	-1	5620	-1	-1	0	0	0
47	1	4	2	1	0	$	3412151	1	-1	0	891	3	3	4	1	2	1	5	1	435	1345	910	0	0	3	3	4	1	2	1	5	1	2	2	2	2	2	2	2	1330	1450	1580	1685	1870	1995	2120	2008.125	1874.25	0	-1	5455	-1	-1	0	0	0
47	2	4	2	1	0	#	2125341	0	-1	0	616	2	2	1	2	5	3	4	1	490	1725	1235	0	0	3	2	1	2	5	3	4	1	2	2	2	2	2	2	2	1110	1235	1540	1745	1990	2135	2240	2008.125	1874.25	0	-1	5560	-1	-1	0	0	0
47	3	4	2	0	0	%	5453231	0	-1	0	737	1	5	4	5	3	2	3	1	600	3685	3085	0	0	1	5	4	5	3	2	3	1	2	2	2	2	2	2	2	1340	1875	2445	3065	3495	3920	4310	2008.125	1874.25	0	-1	7640	-1	-1	0	0	0
47	4	4	2	0	0	%	5453231	0	-1	0	737	1	5	4	5	3	2	3	1	575	3570	2995	0	0	1	5	4	5	3	2	3	1	2	2	2	2	2	2	2	1315	1835	2335	2845	3240	3760	4190	2008.125	1874.25	0	-1	7525	-1	-1	0	0	0
47	5	4	2	0	0	%	2532421	0	-1	0	904	2	2	5	3	2	4	2	1	610	2505	1895	0	0	1	2	5	3	2	4	2	1	2	2	2	2	2	2	2	1515	1755	2060	2350	2780	3055	3265	2008.125	1874.25	0	-1	6625	-1	-1	0	0	0
47	6	4	2	0	0	%	2532421	0	-1	0	904	2	2	5	3	2	4	2	1	670	2425	1755	0	0	1	2	5	3	2	4	2	1	2	2	2	2	2	2	2	1575	1820	2100	2380	2715	2960	3185	2008.125	1874.25	0	-1	6545	-1	-1	0	0	0
47	7	4	2	1	0	$	3412151	0	-1	0	605	1	3	4	1	2	1	5	1	590	2160	1570	0	0	1	3	4	1	2	1	5	1	2	2	2	2	2	2	2	1195	1360	1860	2200	2410	2525	2655	2008.125	1874.25	0	-1	5980	-1	-1	0	0	0
47	8	4	2	1	0	$	3412151	0	-1	0	738	2	3	4	1	2	1	5	1	490	1890	1400	0	0	2	3	4	1	2	1	5	1	2	2	2	2	2	2	2	1230	1360	1810	1980	2275	2385	2515	2008.125	1874.25	0	-1	5845	-1	-1	0	0	0
47	9	4	2	0	0	%	2141513	0	-1	0	982	7	2	1	4	1	5	1	3	825	3005	2180	0	0	1	2	1	4	1	5	1	3	2	2	2	2	2	2	2	1810	1940	2420	2665	3070	3565	3850	2008.125	1874.25	0	-1	7205	-1	-1	0	0	0
47	10	4	2	0	0	%	5124134	0	-1	0	834	3	5	1	2	4	1	3	4	865	2940	2075	0	0	1	5	1	2	4	1	3	4	2	2	2	2	2	2	2	1700	2020	2290	2660	3105	3385	3650	2008.125	1874.25	0	-1	6990	-1	-1	0	0	0
47	11	4	2	1	0	$	3412151	1	-1	0	683	1	3	4	1	2	1	5	1	415	1270	855	0	0	3	3	4	1	2	1	5	1	2	2	2	2	2	2	2	1100	1235	1350	1445	1625	1720	1860	2008.125	1874.25	0	-1	5170	-1	-1	0	0	0
47	12	4	2	1	0	$	3412151	1	-1	0	683	1	3	4	1	2	1	5	1	415	1360	945	0	0	3	3	4	1	2	1	5	1	2	2	2	2	2	2	2	1100	1220	1345	1440	1625	1730	1865	2008.125	1874.25	0	-1	5260	-1	-1	0	0	0
47	13	4	2	1	0	$	3412151	0	-1	0	822	3	3	4	1	2	1	5	1	535	1745	1210	0	0	3	3	4	1	2	1	5	1	2	2	2	2	2	2	2	1360	1540	1755	1930	2175	2345	2475	2008.125	1874.25	0	-1	5785	-1	-1	0	0	0
47	14	4	2	1	0	$	3412151	0	-1	0	738	2	3	4	1	2	1	5	1	540	2020	1480	0	0	1	3	4	1	2	1	5	1	2	2	2	2	2	2	2	1280	1480	1920	2100	2370	2470	2645	2008.125	1874.25	0	-1	5975	-1	-1	0	0	0
47	15	4	2	1	0	#	2125341	0	-1	0	737	7	2	1	2	5	3	4	1	455	1775	1320	0	0	3	2	1	2	5	3	4	1	2	2	2	2	2	2	2	1195	1330	1535	1720	2135	2290	2395	2008.125	1874.25	0	-1	5730	-1	-1	0	0	0
47	16	4	2	0	0	%	5124134	0	-1	0	834	3	5	1	2	4	1	3	4	860	2650	1790	0	0	1	5	1	2	4	1	3	4	2	2	2	2	2	2	2	1695	1945	2190	2455	2710	2955	3360	2008.125	1874.25	0	-1	6700	-1	-1	0	0	0
47	17	4	2	1	1	#	2125341	0	4	2	686	7	2	1	2	5	2	4	1	580	2395	1815	0	0	1	2	1	2	5	2	4	1	2	2	2	2	2	2	2	1270	1440	1710	1870	2455	2815	2960	2008.125	1874.25	0	-1	6300	-1	-1	0	0	0
47	18	4	2	0	0	%	4215232	0	-1	0	615	7	4	2	1	5	2	3	2	815	2690	1875	0	0	1	4	2	1	5	2	3	2	2	2	2	2	2	2	2	1430	1630	2015	2390	2755	3015	3195	2008.125	1874.25	0	-1	6520	-1	-1	0	0	0
47	19	4	2	1	0	$	3412151	0	-1	0	605	1	3	4	1	2	1	5	1	615	3670	3055	0	0	1	3	4	1	2	1	5	1	2	2	2	2	2	2	2	1220	1710	2205	2745	3255	3710	4170	2008.125	1874.25	0	-1	7490	-1	-1	0	0	0
47	20	4	2	1	1	#	2125341	0	3	4	688	1	2	1	2	4	3	4	1	455	1940	1485	1	0	0	2	1	2	5	3	4	1	2	2	2	2	2	2	2	1145	1490	1780	2025	2190	2395	2480	2008.125	1874.25	0	-1	5845	-1	-1	0	0	0
47	21	4	2	1	0	$	3412151	0	-1	0	822	3	3	4	1	2	1	5	1	1010	2295	1285	0	0	1	3	4	1	2	1	5	1	2	2	2	2	2	2	2	1835	2005	2205	2385	2810	2915	3035	2008.125	1874.25	0	-1	6335	-1	-1	0	0	0
47	22	4	2	1	0	#	2125341	0	-1	0	933	1	2	1	2	5	3	4	1	530	2560	2030	0	0	1	2	1	2	5	3	4	1	2	2	2	2	2	2	2	1465	1785	2210	2620	3035	3185	3405	2008.125	1874.25	0	-1	6710	-1	-1	0	0	0
47	23	4	2	1	1	$	3412151	0	2	3	681	1	3	4	3	2	1	5	1	660	3535	2875	0	0	1	3	4	3	2	1	5	1	2	2	2	2	2	2	2	1345	1810	2450	2950	3400	3840	4095	2008.125	1874.25	0	-1	7435	-1	-1	0	0	0
47	24	4	2	1	0	#	2125341	0	-1	0	616	2	2	1	2	5	3	4	1	630	2050	1420	0	0	1	2	1	2	5	3	4	1	2	2	2	2	2	2	2	1250	1490	1775	2025	2290	2445	2555	2008.125	1874.25	0	-1	5885	-1	-1	0	0	0
48	1	4	2	1	0	$	3412151	1	-1	0	683	1	3	4	1	2	1	5	1	580	1550	970	0	0	3	3	4	1	2	1	5	1	2	2	2	2	2	2	2	1265	1400	1575	1645	1935	2045	2160	2008.125	1874.25	0	-1	5450	-1	-1	0	0	0
48	2	4	2	0	0	%	2141513	0	-1	0	982	7	2	1	4	1	5	1	3	740	3080	2340	0	0	1	2	1	4	1	5	1	3	2	2	2	2	2	2	2	1725	1865	2445	2685	3395	3595	3945	2008.125	1874.25	0	-1	7280	-1	-1	0	0	0
48	3	4	2	1	0	$	3412151	1	-1	0	891	3	3	4	1	2	1	5	1	655	1555	900	0	0	3	3	4	1	2	1	5	1	2	2	2	2	2	2	2	1550	1690	1805	1900	2110	2210	2335	2008.125	1874.25	0	-1	5665	-1	-1	0	0	0
48	4	4	2	1	0	#	2125341	0	-1	0	892	3	2	1	2	5	3	4	1	460	1465	1005	0	0	3	2	1	2	5	3	4	1	2	2	2	2	2	2	2	1355	1495	1680	1840	2000	2130	2240	2008.125	1874.25	0	-1	5575	-1	-1	0	0	0
48	5	4	2	0	0	%	5124134	0	-1	0	834	3	5	1	2	4	1	3	4	640	2960	2320	0	0	1	5	1	2	4	1	3	4	2	2	2	2	2	2	2	1475	2005	2300	2835	3135	3410	3690	2008.125	1874.25	0	-1	7010	-1	-1	0	0	0
48	6	4	2	1	0	#	2125341	0	-1	0	933	1	2	1	2	5	3	4	1	410	1775	1365	0	0	3	2	1	2	5	3	4	1	2	2	2	2	2	2	2	1345	1520	1845	1985	2375	2510	2615	2008.125	1874.25	0	-1	5925	-1	-1	0	0	0
48	7	4	2	1	0	#	2125341	0	-1	0	892	3	2	1	2	5	3	4	1	570	1675	1105	0	0	3	2	1	2	5	3	4	1	2	2	2	2	2	2	2	1465	1610	1875	2075	2265	2360	2470	2008.125	1874.25	0	-1	5785	-1	-1	0	0	0
48	8	4	2	1	0	#	2125341	1	-1	0	620	7	2	1	2	5	3	4	1	545	1395	850	0	0	3	2	1	2	5	3	4	1	2	2	2	2	2	2	2	1165	1295	1415	1540	1675	1805	1910	2008.125	1874.25	0	-1	5230	-1	-1	0	0	0
48	9	4	2	1	0	#	2125341	1	-1	0	620	7	2	1	2	5	3	4	1	420	1875	1455	1	0	0	2	2	5	3	4	1	1	2	2	2	2	2	2	2	1040	1310	1440	1605	1720	1850	2360	2008.125	1874.25	0	-1	5710	-1	-1	0	0	0
48	10	4	2	1	0	#	2125341	0	-1	0	933	1	2	1	2	5	3	4	1	525	2395	1870	0	0	1	2	1	2	5	3	4	1	2	2	2	2	2	2	2	1460	1710	2070	2555	2920	3060	3200	2008.125	1874.25	0	-1	6545	-1	-1	0	0	0
48	11	4	2	0	0	%	5424315	0	-1	0	650	2	5	4	2	4	3	1	5	775	2605	1830	0	0	1	5	4	2	4	3	1	5	2	2	2	2	2	2	2	1425	1730	2025	2365	2615	2820	3140	2008.125	1874.25	0	-1	6470	-1	-1	0	0	0
48	12	4	2	1	0	$	3412151	0	-1	0	738	2	3	4	1	2	1	5	1	485	1615	1130	0	0	3	3	4	1	2	1	5	1	2	2	2	2	2	2	2	1225	1390	1610	1805	2030	2140	2255	2008.125	1874.25	0	-1	5570	-1	-1	0	0	0
48	13	4	2	1	0	$	3412151	1	-1	0	829	7	3	4	1	2	1	5	1	620	1685	1065	0	0	3	3	4	1	2	1	5	1	2	2	2	2	2	2	2	1450	1610	1760	1900	2160	2255	2400	2008.125	1874.25	0	-1	5730	-1	-1	0	0	0
48	14	4	2	1	1	#	2125341	0	3	1	793	3	2	1	2	1	3	4	1	530	2795	2265	0	0	1	2	1	2	1	3	4	1	2	2	2	2	2	2	2	1325	1460	1655	2400	3140	3305	3480	2008.125	1874.25	0	-1	6805	-1	-1	0	0	0
48	15	4	2	1	0	#	2125341	1	-1	0	866	1	2	1	2	5	3	4	1	440	1330	890	0	0	3	2	1	2	5	3	4	1	2	2	2	2	2	2	2	1310	1435	1600	1725	1865	2000	2095	2008.125	1874.25	0	-1	5415	-1	-1	0	0	0
48	16	4	2	1	0	#	2125341	1	-1	0	663	2	2	1	2	5	3	4	1	575	1490	915	0	0	3	2	1	2	5	3	4	1	2	2	2	2	2	2	2	1240	1380	1500	1645	1785	1920	2030	2008.125	1874.25	0	-1	5370	-1	-1	0	0	0
48	17	4	2	1	0	#	2125341	1	-1	0	866	1	2	1	2	5	3	4	1	455	1955	1500	1	0	0	2	2	1	3	2	5	1	2	2	2	2	2	2	2	1325	1615	2090	2425	2505	2550	2560	2008.125	1874.25	0	-1	6040	-1	-1	0	0	0
48	18	4	2	0	0	%	4215232	0	-1	0	615	7	4	2	1	5	2	3	2	840	2660	1820	0	0	1	4	2	1	5	2	3	2	2	2	2	2	2	2	2	1455	1665	1935	2200	2685	2960	3160	2008.125	1874.25	0	-1	6490	-1	-1	0	0	0
48	19	4	2	1	0	#	2125341	0	-1	0	737	7	2	1	2	5	3	4	1	595	1705	1110	0	0	3	2	1	2	5	3	4	1	2	2	2	2	2	2	2	1335	1495	1690	1940	2135	2255	2350	2008.125	1874.25	0	-1	5660	-1	-1	0	0	0
48	20	4	2	1	1	$	3412151	0	4	3	824	2	3	4	1	2	3	5	1	705	2560	1855	0	0	1	3	4	1	2	3	5	1	2	2	2	2	2	2	2	1530	1685	2100	2295	2815	3045	3275	2008.125	1874.25	0	-1	6600	-1	-1	0	0	0
48	21	4	2	1	0	$	3412151	0	-1	0	622	7	3	4	1	2	1	5	1	505	1495	990	0	0	3	3	4	1	2	1	5	1	2	2	2	2	2	2	2	1130	1275	1435	1545	1735	1835	1955	2008.125	1874.25	0	-1	5335	-1	-1	0	0	0
48	22	4	2	1	0	$	3412151	0	-1	0	822	3	3	4	1	2	1	5	1	560	1470	910	0	0	3	3	4	1	2	1	5	1	2	2	2	2	2	2	2	1385	1520	1670	1810	1980	2080	2200	2008.125	1874.25	0	-1	5510	-1	-1	0	0	0
48	23	4	2	1	0	$	3412151	0	-1	0	622	7	3	4	1	2	1	5	1	560	1520	960	0	0	3	3	4	1	2	1	5	1	2	2	2	2	2	2	2	1185	1340	1520	1620	1820	1920	2045	2008.125	1874.25	0	-1	5360	-1	-1	0	0	0
48	24	4	2	1	0	#	2125341	1	-1	0	866	1	2	1	2	5	3	4	1	420	1370	950	0	0	3	2	1	2	5	3	4	1	2	2	2	2	2	2	2	1290	1420	1595	1740	1860	2005	2115	2008.125	1874.25	0	-1	5455	-1	-1	0	0	0
49	1	4	2	1	1	$	3412151	0	3	5	777	2	3	4	1	5	1	5	1	780	2175	1395	0	0	1	3	4	1	5	1	5	1	2	2	2	2	2	2	2	1560	1695	2130	2315	2620	2760	2885	1727.25	1612.1	0	-1	6170	-1	-1	0	0	0
49	2	4	2	1	1	#	2125341	0	2	4	732	1	2	1	4	5	3	4	1	440	3380	2940	0	0	1	2	1	4	5	3	4	1	2	2	2	2	2	2	2	1175	1385	1965	2480	3105	3625	4025	1727.25	1612.1	0	-1	7330	-1	-1	0	0	0
49	3	4	2	1	1	$	3412151	0	3	4	926	3	3	4	1	4	1	5	1	930	2415	1485	1	0	0	3	4	1	2	1	5	1	2	2	2	2	2	2	2	1860	1995	2140	2360	3030	3125	3245	1727.25	1612.1	0	-1	6560	-1	-1	0	0	0
49	4	4	2	1	1	#	2125341	0	3	4	629	2	2	1	2	4	3	4	1	505	2085	1580	1	0	0	2	1	2	4	3	4	3	2	2	2	2	2	2	2	1135	1310	1570	1955	2235	2470	2630	1727.25	1612.1	0	-1	5930	-1	-1	0	0	0
49	5	4	2	0	0	%	5453231	0	-1	0	737	1	5	4	5	3	2	3	1	590	3840	3250	0	0	1	5	4	5	3	2	3	1	2	2	2	2	2	2	2	1330	1870	2390	2930	3370	4060	4480	1727.25	1612.1	0	-1	7795	-1	-1	0	0	0
49	6	4	2	1	1	#	2125341	0	2	3	851	3	2	1	3	5	3	4	1	585	1995	1410	0	0	1	2	1	3	5	3	4	1	2	2	2	2	2	2	2	1440	1585	1925	2150	2330	2575	2725	1727.25	1612.1	0	-1	6065	-1	-1	0	0	0
49	7	4	2	1	0	$	3412151	0	-1	0	605	1	3	4	1	2	1	5	1	590	3970	3380	0	0	1	3	4	1	2	1	5	1	2	2	2	2	2	2	2	1195	1840	2375	2860	3415	3975	4445	1727.25	1612.1	0	-1	7790	-1	-1	0	0	0
49	8	4	2	1	1	#	2125341	0	4	2	645	1	2	1	2	5	2	4	1	450	3580	3130	1	0	0	2	1	2	5	3	4	1	2	2	2	2	2	2	2	1095	1580	2130	2535	2815	3875	4095	1727.25	1612.1	0	-1	7440	-1	-1	0	0	0
49	9	4	2	1	1	#	2125341	0	2	4	925	2	2	1	4	5	3	4	1	465	2335	1870	0	0	1	2	1	4	5	3	4	1	2	2	2	2	2	2	2	1390	1645	2015	2320	2660	2960	3145	1727.25	1612.1	0	-1	6475	-1	-1	0	0	0
49	10	4	2	1	1	$	3412151	0	2	5	695	3	3	4	5	2	1	5	1	500	2655	2155	0	0	1	3	4	5	2	1	5	1	2	2	2	2	2	2	2	1195	1370	1800	2510	3000	3125	3230	1727.25	1612.1	0	-1	6565	-1	-1	0	0	0
49	11	4	2	0	0	%	5424315	0	-1	0	650	2	5	4	2	4	3	1	5	835	2580	1745	0	0	1	5	4	2	4	3	1	5	2	2	2	2	2	2	2	1485	1755	2060	2330	2605	2845	3125	1727.25	1612.1	0	-1	6445	-1	-1	0	0	0
49	12	4	2	1	1	$	3412151	0	3	4	891	1	3	4	1	4	1	5	1	935	3620	2685	0	0	1	3	4	1	4	1	5	1	2	2	2	2	2	2	2	1830	2245	2755	3325	3915	4245	4375	1727.25	1612.1	0	-1	7730	-1	-1	0	0	0
49	13	4	2	1	0	$	3412151	1	-1	0	829	7	3	4	1	2	1	5	1	470	1375	905	0	0	3	3	4	1	2	1	5	1	2	2	2	2	2	2	2	1300	1430	1580	1705	1910	1980	2110	1727.25	1612.1	0	-1	5420	-1	-1	0	0	0
49	14	4	2	1	0	#	2125341	1	-1	0	883	3	2	1	2	5	3	4	1	555	1635	1080	0	0	2	2	1	2	5	3	4	1	2	2	2	2	2	2	2	1440	1585	1730	1865	2110	2290	2405	1727.25	1612.1	0	-1	5735	-1	-1	0	0	0
49	15	4	2	0	0	%	4215232	0	-1	0	615	7	4	2	1	5	2	3	2	720	2465	1745	0	0	1	4	2	1	5	2	3	2	2	2	2	2	2	2	2	1335	1565	1830	2060	2355	2690	2965	1727.25	1612.1	0	-1	6295	-1	-1	0	0	0
